wc_player_id,full_name,known_name,country,position,price,club_league,club_name,club_player_id,club_match,curated_player_id,curated_match,euro2024_goals
687,Mohammad Ratib Mohammad Al Daoud,Mohammad Al Daoud,JOR,MID,4.7,,,,,,,
688,Noor Al Deen Mahmoud Ali Al Rawabdeh,Noor Al Rawabdeh,JOR,MID,4.7,,,,,,,
689,Nizar Mahmoud Ahmed Al Rashdan,Nizar Al Rashdan,JOR,MID,4.9,,,,,,,
690,Yazan Mousa Mahmoud Abu Al Arab,Yazan Al Arab,JOR,DEF,3.7,,,,,,,
691,Abdallah Mousa Musallam Nasib,Abdallah Nasib,JOR,DEF,3.6,,,,,,,
692,Mohannad Mahmoud Saleh Abu Taha,Mohannad Abu Taha,JOR,DEF,3.5,,,,,,,
693,Mohammad Ali Hasan Abu Hasheesh,Mohammad Abu Hasheesh,JOR,DEF,3.5,,,,,,,
695,Husam Ali Mohammad Abu Al Dahab,Husam Abu Al Dahab,JOR,DEF,3.5,,,,,,,
696,Mohammad Ahmed Mohammad Taha,Mohammad Abu Ghoush,JOR,DEF,3.5,,,,,,,
697,Ahmad Fawzi Abdalateef Assaf,Ahmad Assaf,JOR,DEF,3.5,,,,,,,
698,Saleem Amer Saleem Obaid,Saleem Obaid,JOR,DEF,3.5,,,,,,,
699,Mohammad Majed Jamil Abu Al Nadi,Mohammad Abu Al Nadi,JOR,DEF,3.5,,,,,,,
700,Amer Rasem Adel Jamous,Amer Jamous,JOR,DEF,3.5,,,,,,,
701,Mousa Mohammad Mousa Sulaiman Al Tamari,Mousa Al Tamari,JOR,FWD,5.6,Ligue 1,Mousa Tamari,876600,unique_last_name,,,
702,Mohammad Faisal Yousef Abu Zraiq,Mohammad Abu Zraiq,JOR,FWD,4.2,,,,,,,
703,Mahmoud Nayef Ahmad Al Mardi,Mahmoud Al Mardi,JOR,FWD,4.2,,,,,,,
705,Ibrahim Mohammad Abdallah Sabra,Ibrahim Sabra,JOR,FWD,4,Super Lig,Ibrahim Sabra,fm:331149,known_name,,,
707,Ali Ahmad Ali Al Azaizeh,Ali Azaizeh,JOR,FWD,4,Saudi Pro League,Ali Azaizeh,fm:331353,known_name,,,
708,Odeh Burhan Shehadeh Fakhoury,Odeh Fakhoury,JOR,FWD,4,,,,,,,
709,Yazeed Mo'ien Hasan Abulaila,Yazeed  Abulaila,JOR,GK,3.9,,,,,,,
710,Abdallah Ra'ed Mahmoud Al Fakhouri,Abdallah Al Fakhouri,JOR,GK,3.6,,,,,,,
713,Jin-Seob Park,Park Jin-Seob,KOR,MID,4.9,,,,,,,
714,Jin-Gyu Kim,Kim Jin-Gyu,KOR,MID,4.9,,,,,,,
715,Min-Jae Kim,Kim Min-Jae,KOR,DEF,5,Bundesliga,Min Jae Kim,fm:2290,full_name,0dd8d9c0-0e75-5354-a6be-3098f942c07b,name+country,
716,Young-Woo Seol,Seol Young-Woo,KOR,DEF,4.2,,,,,,,
717,Yu-Min Cho,Cho Yu-Min,KOR,DEF,3.9,,,,,02618c94-8cc8-571f-b6fc-b27c05cd66f6,name+country,
718,Moon-Hwan Kim,Kim Moon-Hwan,KOR,DEF,3.9,,,,,7ec8450b-93f3-5d2e-b3cc-c47dbb1a88fe,name+country,
719,Han-Beom Lee,Lee Han-Beom,KOR,DEF,3.7,,,,,,,
720,Tae-Seok Lee,Lee Tae-Seok,KOR,DEF,3.7,,,,,,,
722,Tae-Hyeon Kim,Kim Tae-Hyeon,KOR,DEF,3.6,,,,,,,
723,Heung-Min Son,Son Heung-Min,KOR,FWD,7.4,MLS,Heung Min Son,fm:3468,full_name,3d61def2-7100-5cdd-be17-794cbadc2dd4,name+country,
724,Hee-Chan Hwang,Hwang Hee-Chan,KOR,FWD,6.1,Premier League,Hwang Hee-chan,786186,known_name,aa57f32b-5cbd-5d31-be07-37e6a8907743,name+country,
725,Gue-Sung Cho,Cho Gue-Sung,KOR,FWD,5.3,Ligue 1,Mohamed-Ali Cho,1063235,unique_last_name,6836f97e-1d6a-5f68-8263-deba3fff466b,name+country,
726,Hyeon-Gyu Oh,Oh Hyeon-Gyu,KOR,FWD,4.9,Super Lig,Hyeon Gyu Oh,fm:16510,full_name,,,
727,Hyun-Jun Yang,Yang Hyun-Jun,KOR,FWD,4.7,Championship,Minhyeok Yang,fm:4187,unique_last_name,,,
728,Ji-Sung Eom,Eom Ji-Sung,KOR,FWD,4.6,Championship,Ji Sung Eom,fm:4489,full_name,,,
729,Hyeon-Woo Jo,Jo Hyeon-Woo,KOR,GK,4.6,Super Lig,Jin Ho Jo,fm:421364,unique_last_name,002696e0-cafd-55c5-b670-6db8f855ca08,name+country,
730,Seung-Gyu Kim,Kim Seung-Gyu,KOR,GK,4.1,,,,,6d6d7860-34d3-55d2-8a02-984346dbb8fd,name+country,
731,Bum-Keun Song,Song Bum-Keun,KOR,GK,3.9,,,,,bbdda883-ec08-547a-a5e0-aca0474c40d5,name+country,
732,Seung-Ho Paik,Paik Seung-Ho,KOR,MID,5.6,Championship,Seung Ho Paik,fm:28306,full_name,9ab0cc65-d042-5444-baef-f1f4eac8d23a,name+country,
733,Jens Castrop,,KOR,MID,5.6,,,,,,,
735,Jun-Ho Bae,Bae Jun-Ho,KOR,MID,5.9,Championship,Jun Ho Bae,fm:4586,full_name,,,
736,Kang-In Lee,Lee Kang-In,KOR,MID,6.1,Ligue 1,Kang-in Lee,917087,full_name,eef7d8ac-0b1d-54de-b582-afaed1b4ee49,name+country,
737,Jae-Sung Lee,Lee Jae-Sung,KOR,MID,6.2,Bundesliga,Jae Sung Lee,fm:5281,full_name,07acd02d-3b40-51cb-8625-6f5c6466f4a0,name+country,
738,Obed Vargas,,MEX,MID,4.7,La Liga,Obed Vargas,laliga:obed-vargas,full_name,,,
740,Johan Vásquez,,MEX,DEF,4.7,Serie A,Johan Vasquez,fm:6430,full_name,207626cd-21c0-5849-b58e-d1205f03534f,name+country,
741,César Montes,,MEX,DEF,4.7,,,,,fe6c9064-2871-58d5-8077-31e76aa8f165,name+country,
742,Jesús Gallardo,,MEX,DEF,4.7,,,,,629870dd-b5be-546c-bf40-417692b8e52c,name+country,
743,Jorge Sánchez,,MEX,DEF,4,,,,,b71ec60e-46e3-59f9-97dd-4f97841c9ca2,name+country,
744,Israel Reyes,Israel Reyes,MEX,DEF,4,,,,,,,
745,Jesús Angulo,,MEX,DEF,3.9,,,,,,,
746,Richard Ledezma,,MEX,DEF,3.9,,,,,,,
747,Everardo López,,MEX,DEF,3.5,,,,,,,
748,Raúl Jiménez,,MEX,FWD,7,,,,,6d88a3a8-4341-5b77-97a3-af7e9a3f7402,name+country,
749,Germán Berterame,,MEX,FWD,5.6,,,,,,,
750,Julián Quiñones,,MEX,FWD,5.6,,,,,,,
751,Alexis Vega,,MEX,FWD,5.3,,,,,57e29451-e6bc-5704-b8f4-e8545846a6ff,name+country,
752,Roberto Alvarado,,MEX,FWD,5.3,,,,,2029a5c8-dd6e-536e-a887-759f249be24c,name+country,
753,Guillermo Martínez,,MEX,FWD,4.7,,,,,,,
754,Armando González,Armando González,MEX,FWD,4.4,,,,,,,
755,Guillermo Ochoa,,MEX,GK,4.2,,,,,7c3ff173-d518-5633-b334-1cebde5a26a8,name+country,
756,Carlos Acevedo,,MEX,GK,4,,,,,,,
757,Raúl Rangel,,MEX,GK,3.9,,,,,,,
758,Brian Gutiérrez,Brian Gutiérrez,MEX,MID,5,,,,,,,
759,Érik Lira,,MEX,MID,5.6,,,,,,,
760,Carlos Rodríguez,,MEX,MID,5.9,,,,,0d6b8e1b-fd9c-56d2-b288-ab71e94eae2a,name+country,
761,Érick Sánchez,,MEX,MID,4.5,,,,,,,
762,Orbelín Pineda,,MEX,MID,6.2,,,,,d17ce66c-55a8-5159-8df6-278405124f9b,name+country,
763,Álvaro Fidalgo,,MEX,MID,6.4,La Liga,Álvaro Fidalgo,laliga:alvaro-fidalgo,full_name,,,
765,Samir El Mourabet,,MAR,MID,4.7,Ligue 1,Samir El Mourabet,1605921,full_name,,,
766,Oussama Targhalline,,MAR,MID,5.3,Eredivisie,Oussama Targhalline,fm:6041,full_name,,,
770,Souffian El Karouani,,MAR,DEF,4,,,,,,,
773,Anass Salah-Eddine,,MAR,DEF,3.9,,,,,,,
774,Ismaël Baouf,,MAR,DEF,3.5,,,,,,,
775,Abdelhamid Aït Boudlal,,MAR,DEF,3.5,Ligue 1,Abdelhamid Ait Boudlal,1597145,full_name,,,
777,Ayoub El Kaabi,,MAR,FWD,5.9,,,,,21b89a3e-3460-54ce-bdc5-f07bf1a36e90,name+country,
782,Gessime Yassine,,MAR,FWD,4,Ligue 1,Gessime Yassine,1638338,full_name,,,
783,Rayane Bounida,,MAR,FWD,4,,,,,,,
784,Yassir Zabiri,,MAR,FWD,4,,,,,,,
787,El Mehdi Al Harrar,,MAR,GK,3.5,,,,,,,
792,Ismael Saibari,,MAR,MID,6.8,,,,,,,
793,Kees Smit,,NED,MID,4.7,Eredivisie,Kees Smit,fm:3569,full_name,,,
794,Luciano Valente,,NED,MID,4.9,Eredivisie,Luciano Valente,fm:4904,full_name,,,
795,Denzel Dumfries,,NED,DEF,5.7,Serie A,Denzel Dumfries,fm:649,full_name,a128454d-7a3a-5503-935f-6af30f778bc7,name+country,
796,Virgil van Dijk,,NED,DEF,5.5,Premier League,Virgil van Dijk,151545,full_name,1977182a-c742-53d5-854c-587ae226584c,name+country,
797,Micky van de Ven,,NED,DEF,5.1,Premier League,Micky van de Ven,998247,full_name,,,
798,Nathan Aké,,NED,DEF,5,Premier League,Nathan Aké,149663,full_name,18317fc0-a252-5d7c-b2d9-34c3f0ccfc7d,name+country,
799,Jeremie Frimpong,,NED,DEF,5,Premier League,Jeremie Frimpong,970361,full_name,662888a7-eec4-53ac-a54c-c852cfa2969f,name+country,
800,Lutsharel Geertruida,,NED,DEF,4.8,,,,,,,
801,Stefan de Vrij,,NED,DEF,4.5,Serie A,Stefan De Vrij,fm:647,full_name,3272e447-bd0f-5a94-b0b9-2414b9d0d614,name+country,
802,Jan Paul van Hecke,,NED,DEF,4.3,Premier League,Jan Paul van Hecke,962012,full_name,,,
803,Jorrel Hato,,NED,DEF,4.3,Premier League,Jorrel Hato,1153079,full_name,,,
804,Cody Gakpo,,NED,FWD,7.7,Premier League,Cody Gakpo,862967,full_name,a3274bb0-0d01-54cb-9c08-1eaca2e7127d,name+country,3
805,Donyell Malen,,NED,FWD,6.1,Serie A,Donyell Malen,fm:1534,full_name,,,2
806,Noa Lang,,NED,FWD,5.9,,,,,a75f4ff2-a911-5493-b6d2-02aa1e123bdb,name+country,
807,Brian Brobbey,,NED,FWD,5.7,,,,,,,
808,Wout Weghorst,,NED,FWD,5.5,Eredivisie,Wout Weghorst,fm:3024,full_name,252ab1fc-b508-50f1-95e3-c2210ad8efe1,name+country,1
809,Bart Verbruggen,,NED,GK,4.7,Premier League,Bart Verbruggen,994363,full_name,,,
810,Mark Flekken,,NED,GK,4.7,,,,,,,
811,Justin Bijlow,,NED,GK,4.3,,,,,a20becad-380c-5eca-89d5-bfc9b6ef985d,name+country,
812,Ryan Gravenberch,,NED,MID,6.1,Premier League,Ryan Gravenberch,904897,full_name,,,
813,Jerdy Schouten,,NED,MID,6.1,Eredivisie,Jerdy Schouten,fm:2089,full_name,,,
814,Teun Koopmeiners,,NED,MID,6.2,Serie A,Teun Koopmeiners,fm:1956,full_name,0712bad3-9b59-5769-8a43-36c4c8da6a70,name+country,
815,Xavi Simons,,NED,MID,6.5,,,,,d18ddfa3-d38a-5304-9446-e78ffa3f7837,name+country,1
816,Tijjani Reijnders,,NED,MID,6.5,Premier League,Tijjani Reijnders,893549,full_name,,,
817,Quinten Timber,,NED,MID,6.8,,,,,,,
818,Callum McCowatt,,NZL,MID,4.7,,,,,,,
820,Alex Rufer,,NZL,MID,4.9,,,,,,,
821,Joe Bell,,NZL,MID,5.1,,,,,,,
822,Ryan Thomas,,NZL,MID,5.3,Eredivisie,Ryan Thomas,fm:4795,full_name,,,
823,Marko Stamenic,,NZL,MID,5.6,Championship,Marko Stamenic,fm:3471,full_name,,,
825,Tyler Bindon,,NZL,DEF,3.6,,,,,,,
826,Francis de Vries,,NZL,DEF,3.6,,,,,,,
827,Tim Payne,,NZL,DEF,3.6,,,,,,,
829,Callan Elliot,,NZL,DEF,3.5,,,,,,,
830,Finn Surman,,NZL,DEF,3.5,MLS,Finn Surman,fm:379785,full_name,,,
831,Kosta Barbarouses,,NZL,FWD,4.4,,,,,,,
832,Elijah Just,,NZL,MID,4.2,,,,,,,
833,Ben Waine,,NZL,FWD,4.2,,,,,,,
834,Ben Old,,NZL,FWD,4.2,,,,,,,
835,Jesse Randall,,NZL,FWD,4,,,,,,,
836,Lachlan Bayliss,,NZL,MID,4,,,,,,,
838,Max Crocombe,,NZL,GK,3.9,,,,,,,
839,Alex Paulsen,,NZL,GK,3.8,,,,,,,
840,Michael Woud,,NZL,GK,3.7,,,,,,,
841,Sander Berge,,NOR,MID,4.7,,,,,,,
843,Oscar Bobb,,NOR,MID,5.1,,,,,,,
844,Morten Thorsby,,NOR,MID,5.6,Serie A,Morten Thorsby,fm:6425,full_name,,,
845,Patrick Berg,,NOR,MID,5.6,,,,,,,
846,Kristoffer Ajer,,NOR,DEF,4.3,Premier League,Kristoffer Ajer,576384,full_name,,,
847,Julian Ryerson,,NOR,DEF,4.2,Bundesliga,Julian Ryerson,fm:703,full_name,,,
848,Marcus Pedersen,,NOR,DEF,4.1,Serie A,Marcus Pedersen,fm:6608,full_name,,,
849,Leo Østigård,,NOR,DEF,4.1,,,,,,,
850,David Møller Wolfe,,NOR,DEF,4,Premier League,David Möller Wolfe,1031283,unique_last_name,,,
851,Fredrik Bjørkan,,NOR,DEF,4,,,,,,,
852,Torbjørn Heggem,,NOR,DEF,3.7,,,,,,,
854,Henrik Falchener,,NOR,DEF,3.5,,,,,,,
855,Erling Haaland,,NOR,FWD,10.5,Premier League,Erling Haaland,839956,full_name,,,
856,Alexander Sørloth,,NOR,FWD,6.8,La Liga,Alexander Sørloth,laliga:alexander-srloth,full_name,,,
857,Andreas Schjelderup,,NOR,FWD,6.2,Liga Portugal,Andreas Schjelderup,fm:724,full_name,,,
858,Jørgen Strand Larsen,,NOR,FWD,5.6,Premier League,Jørgen Strand Larsen,876599,full_name,,,
859,Ørjan Nyland,,NOR,GK,4.2,La Liga,Ørjan Nyland,laliga:rjan-nyland,full_name,,,
860,Egil Selvik,,NOR,GK,3.8,Premier League,Egil Selvik,798176,full_name,,,
862,Jens Petter Hauge,,NOR,MID,5.9,,,,,,,
863,Antonio Nusa,,NOR,MID,6.1,Bundesliga,Antonio Nusa,fm:1665,full_name,,,
864,Kristian Thorstvedt,,NOR,MID,6.2,Serie A,Kristian Thorstvedt,fm:13258,full_name,,,
865,Carlos Harvey,,PAN,MID,4.9,MLS,Carlos Harvey,fm:379754,full_name,,,
866,Cristian Martínez,,PAN,MID,5.3,,,,,,,
867,Yoel Bárcenas,,PAN,MID,5.6,,,,,,,
868,José Luis Rodríguez,,PAN,MID,5.6,,,,,51a67869-11e1-5247-a2d2-eea2297235ae,name+country,
869,Aníbal Godoy,,PAN,MID,5.6,MLS,Anibal Godoy,fm:379340,full_name,b730780c-6398-5988-bda4-24b864225717,name+country,
870,Amir Murillo,,PAN,DEF,5,Super Lig,Amir Murillo,fm:6030,full_name,,,
871,José Córdoba,,PAN,DEF,4,,,,,,,
872,Éric Davis,,PAN,DEF,3.9,Premier League,Sonnie Davis,1168511,unique_last_name,,,
873,César Blackman,,PAN,DEF,3.7,,,,,,,
874,Andrés Andrade,,PAN,DEF,3.7,,,,,,,
875,Roderick Miller,,PAN,DEF,3.5,,,,,,,
876,Jiovany Ramos,,PAN,DEF,3.5,,,,,,,
877,Martín Krug,,PAN,DEF,3.5,,,,,,,
878,Jorge Gutiérrez,,PAN,DEF,3.5,,,,,,,
879,Ismael Díaz,,PAN,FWD,4.9,,,,,8e208a4e-8d88-56dc-8941-19064942e6dd,name+country,
880,José Fajardo,,PAN,FWD,4.7,,,,,,,
881,Cecilio Waterman,,PAN,FWD,5,,,,,,,
882,César Yanis,,PAN,FWD,4.4,,,,,,,
883,Kadir Barría,,PAN,FWD,4,,,,,,,
884,Luis Mejía,,PAN,GK,4,,,,,,,
885,Orlando Mosquera,,PAN,GK,3.9,,,,,,,
886,César Samudio,,PAN,GK,3.6,,,,,,,
887,Adalberto Carrasquilla,,PAN,MID,6.5,,,,,,,
888,Maurício Magalhães Prado,,PAR,MID,4.6,,,,,,,
889,Alejandro Romero,,PAR,MID,4.7,,,,,,,
890,Matías Galarza,,PAR,MID,4.8,,,,,,,
891,Lucas Romero,,PAR,MID,5.6,,,,,,,
892,Braian Ojeda,Braian Ojeda,PAR,MID,5.6,MLS,Braian Ojeda,fm:254505,full_name,,,
893,Gustavo Gómez,,PAR,DEF,4.6,,,,,,,
894,Júnior Alonso,,PAR,DEF,4.1,,,,,,,
895,Omar Alderete,,PAR,DEF,4.1,,,,,,,
896,Fabián Balbuena,,PAR,DEF,4,,,,,,,
897,Alan Benítez,,PAR,DEF,3.8,,,,,,,
898,Gustavo Velázquez,,PAR,DEF,3.8,,,,,,,
899,Juan José Cáceres,,PAR,DEF,3.8,,,,,,,
900,José Canale,,PAR,DEF,3.6,,,,,,,
901,Miguel Almirón,,PAR,MID,6,MLS,Miguel Almiron,fm:18992,full_name,,,
902,Antonio Sanabria,,PAR,FWD,6.5,Serie A,Antonio Sanabria,fm:6630,full_name,,,
903,Ramón Sosa,,PAR,FWD,5.3,,,,,,,
904,Álex Arce,,PAR,FWD,4.9,,,,,,,
905,Gabriel Ávalos,,PAR,FWD,4.9,,,,,,,
906,Gustavo Caballero,,PAR,FWD,4.2,Championship,Gustavo Caballero,fm:398001,full_name,,,
907,Alexandro Maidana,,PAR,FWD,4,,,,,,,
908,Roberto Fernández,,PAR,GK,4,,,,,,,
909,Gastón Olveira,,PAR,GK,3.8,,,,,,,
910,Orlando Gill,,PAR,GK,3.5,,,,,,,
911,Damián Bobadilla,,PAR,MID,5.5,,,,,,,
912,Julio Enciso,,PAR,MID,6.6,Ligue 1,Julio Enciso,973556,full_name,,,
913,Diego Gómez,,PAR,MID,6.8,Premier League,Diego Gómez,1065588,full_name,,,
915,Samuel de Almeida Costa,Samú Costa,POR,MID,5.6,La Liga,Samu Costa,laliga:samu-costa,known_name,,,
916,Nuno Alexandre Tavares Mendes,Nuno Mendes,POR,DEF,5.8,Ligue 1,Nuno Mendes,989768,known_name,41603732-abaf-514d-a225-2b5c3fb68f9c,name+country,
917,João Pedro Cavaco Cancelo,João Cancelo,POR,DEF,5.3,,,,,184104de-2aef-53d4-8fc0-dd39e6d2908e,name+country,
918,José Diogo Dalot Teixeira,Diogo Dalot,POR,DEF,5,Premier League,Diogo Dalot,843200,known_name,2a83b0d5-3d37-5f96-94fe-3baeee7aac8c,name+country,
919,Gonçalo Bernardo Inácio,Gonçalo Inácio,POR,DEF,4.6,Liga Portugal,Goncalo Inacio,fm:2112,known_name,,,
921,Renato Palma Veiga,Renato Veiga,POR,DEF,4.3,La Liga,Renato Veiga,laliga:renato-veiga,known_name,,,
922,Tomás Lemos Araújo,Tomás Araújo,POR,DEF,4.1,Liga Portugal,Tomas Araujo,fm:731,known_name,,,
923,Gonçalo Matias Ramos,Gonçalo Ramos,POR,FWD,7.5,Ligue 1,Gonçalo Ramos,934510,known_name,6f21dc82-a68c-550d-8243-ec6c8f3ddad6,name+country,
924,João Félix Sequeira,João Félix,POR,FWD,6.5,Saudi Pro League,Joao Felix,fm:3729,known_name,650b5c5a-ecb1-5dce-a283-9e34874b8721,name+country,
925,Pedro Lomba Neto,Pedro Neto,POR,MID,6.4,Premier League,Pedro Neto,879349,known_name,,,
926,Francisco António Machado Mota de Castro Trincão,Trincão,POR,FWD,5.9,Liga Portugal,Francisco Trincao,fm:2128,unique_last_name,,,
927,Gonçalo Manuel Ganchinho Guedes,Gonçalo Guedes,POR,FWD,5.8,La Liga,Gonçalo Guedes,laliga:goncalo-guedes,known_name,38925d1d-4a73-5204-810c-1a2ff93dad61,name+country,
928,Francisco Fernandes da Conceição,Francisco Conceição,POR,MID,5.7,Serie A,Francisco Conceicao,fm:1945,known_name,,,1
931,Rui Tiago Dantas da Silva,Rui Silva,POR,GK,4.7,,,,,,,1
932,José Pedro Malheiro de Sá,José Sá,POR,GK,4.7,Premier League,José Sá,252669,known_name,13613e16-db84-5797-8753-463fcb9b2949,name+country,
933,Mário Ricardo da Silva Velho,Ricardo Velho,POR,GK,4,,,,,,,
934,Rúben Diogo da Silva Neves,Rúben Neves,POR,MID,5.9,Saudi Pro League,Ruben Neves,fm:253737,known_name,ec99e9bd-46f8-53c9-83d6-e729bc5d95c0,name+country,
935,Matheus Luiz Nunes,Matheus Nunes,POR,MID,6.1,Premier League,Matheus Nunes,945122,known_name,ecf395f1-1af3-5b4f-8040-200ad8c0adc9,name+country,
936,Vítor Machado Ferreira,Vitinha,POR,MID,6.4,,,,,0a47319e-e366-54f7-8e44-518f8a4efaf6,name+country,
937,João Pedro Gonçalves Neves,João Neves,POR,MID,6.5,Ligue 1,João Neves,1190933,known_name,,,
939,Bruno Miguel Borges Fernandes,Bruno Fernandes,POR,MID,8.5,Premier League,Bruno Fernandes,288205,known_name,6b21b369-4e42-517a-bd23-ed2fdeee85e9,name+country,1
942,Mohammad Naceur Al Mannai,Mohammad Al Mannai,QAT,MID,4.2,Ligue 1,Faissal Mannai,1174493,unique_last_name,,,
943,Ayoub Mohamed Al Oui,Ayoub Al Oui,QAT,MID,4.4,,,,,,,
944,Ahmed Fathy Mansi Abdoulla,Ahmed Fathy,QAT,MID,4.7,,,,,0f08eded-d542-52f6-9ad6-8bcf3bcdd5c0,name_unique,
946,Karim Boudiaf,Karim Boudiaf,QAT,MID,4.9,,,,,9ff985c8-777a-59ff-a018-d228399901e3,name+country,
947,Assim Omer Al Haj Madibo,Assim Madibo,QAT,MID,5.1,,,,,47a4cddb-1583-5b2d-acf9-865df1473af8,name+country,
948,Mohammed Waad Abdulwahhab Jadoua Al Bayati,Mohammed Waad,QAT,MID,5.3,,,,,c65bc4a1-c921-5eb0-93c1-980821b0d1da,name+country,
949,Pedro Miguel Carvalho Deus Correia,Pedro Miguel,QAT,DEF,3.9,,,,,,,
950,Bassam Husham Ali Al Rawi,Bassam Al Rawi,QAT,DEF,3.8,,,,,26d8cc14-cfe4-5918-8aed-ddbc8ea96ac2,name+country,
951,Lucas Michel Mendes,Lucas Mendes,QAT,DEF,3.8,Ligue 1,Nuno Mendes,989768,unique_last_name,,,
952,Boualem Khoukhi,Boualem Khoukhi,QAT,DEF,3.8,,,,,a97f0fd3-bf15-5be2-b0af-3e1fcd68e459,name+country,
954,Niall Aadya Mason,Niall Mason,QAT,DEF,3.5,,,,,,,
955,Al Hashmi Al Hussain Mohi Aldin,Hashmi Al Hussain,QAT,DEF,3.5,,,,,,,
957,Gueye Seydinaissa Laye,Issa Laye,QAT,DEF,3.5,,,,,,,
958,Akram Hassan Afif Yahya Afif,Akram Afif,QAT,FWD,5.9,,,,,3c5ff5b3-5da7-57de-8582-3a1144df2603,name+country,
959,Almoez Ali Zainalabedeen Mohamed Abdulla,Almoez Ali,QAT,FWD,5.3,,,,,bb6f067d-b5ba-5a84-ac82-3be5a2457628,name+country,
960,Edmílson Junior Paulo da Silva,Edmílson Junior,QAT,FWD,4.9,,,,,,,
961,Hassan Khalid Hassan Al Haydos,Hassan Al Haydos,QAT,FWD,4.6,,,,,afc71b03-a4b9-56f0-8b46-cf0e8c8aa256,name+country,
962,Yusuf Abdurisag Yusuf,Yusuf Abdurisag,QAT,FWD,4.4,,,,,,,
963,Ahmed Mohammed Hussein Kassim Al Ganehi,Ahmed Al Ganehi,QAT,FWD,4.2,,,,,,,
966,Mubarak Shanan Khader Hamza,Mubarak Shanan,QAT,FWD,4,,,,,,,
968,Meshaal Aissa Mohammed Barsham,Meshaal Barsham,QAT,GK,4.1,,,,,9998d6d7-48ec-5fb5-894c-fce6f4c521c8,name+country,
969,Salah Zakaria Mohamed Mousa Hassan,Salah Zakaria,QAT,GK,3.7,,,,,,,
970,Shehab Mamdouh Abdelfadel Ellethy,Shehab Ellethy,QAT,GK,3.6,,,,,,,
971,Mahmud Ibrahim Abunada,Mahmud Abunada,QAT,GK,3.5,,,,,,,
972,Musab bin Fahad bin Zaid Al Juwayr,Musab Al Juwayr,KSA,MID,4.1,Saudi Pro League,Musab Al Juwayr,fm:384293,known_name,,,
977,Ziyad bin Mubarak bin Eid Al Marwani Al Johani,Ziyad Al Johani,KSA,MID,4.9,Saudi Pro League,Ziyad Al Johani,fm:384294,known_name,,,
978,Mohamed bin Ibrahim bin Abdullah Kanno,Mohamed Kanno,KSA,MID,5.1,Saudi Pro League,Mohamed Kanno,fm:384301,known_name,762125c1-ba9f-537b-a935-2355c19b4085,name+country,
980,Abdullah bin Mohammed bin Hamza Al Berri Al Khaibari,Abdullah Al Khaibari,KSA,MID,5.1,Saudi Pro League,Abdullah Al Khaibari,fm:384365,known_name,1526a95c-7fbe-576e-b8ca-76880c4ab697,name+country,
982,Aiman bin Yahya bin Yahya Salem Ahmed,Aiman Yahya,KSA,MID,5.6,Premier League,Ali Ahmed,1464637,unique_last_name,,,
983,Saud bin Abdullah bin Salem Abdulhamid,Saud Abdulhamid,KSA,DEF,4.1,Ligue 1,Saud Abdulhamid,966849,known_name,7ea15d0a-c0d2-5486-a6fa-a0c87f70eaf4,name+country,
984,Abdulelah bin Ali bin Awadh Al Amri,Abdulelah Al Amri,KSA,DEF,3.7,Saudi Pro League,Abdulelah Al Amri,fm:384481,known_name,10ada0b0-f8ac-5b72-aed2-a3023ca6c56b,name+country,
985,Hassan bin Kadish bin Yahya Mahbub,Hassan Kadish,KSA,DEF,3.7,,,,,,,
986,Ali bin Hassan bin Mohammed Majrashi,Ali Majrashi,KSA,DEF,3.6,Saudi Pro League,Ali Majrashi,fm:384286,known_name,,,
987,Nawaf bin Meshari bin Mohammed Bu Washl,Nawaf Bu Washl,KSA,DEF,3.5,,,,,,,
991,Ali bin Mohammed bin Ali Lajami,Ali Lajami,KSA,DEF,3.5,Saudi Pro League,Ali Bin Mohammed Bin Ali Lajami,fm:384382,full_name,,,
992,Feras bin Tariq bin Nasser Al Brikan,Feras Al Brikan,KSA,FWD,5.3,,,,,,,
993,Abdullah bin Abdulrahman bin Abdullah Al Hamddan,Abdullah Al Hamddan,KSA,FWD,4.9,,,,,,,
994,Khalid bin Essa bin Mohammed Al Ghannam,Khalid Al Ghannam,KSA,FWD,4.9,Saudi Pro League,Khalid Al Ghannam,fm:384517,known_name,,,
995,Saleh bin Khalid bin Mohammed Al Shehri,Saleh Al Shehri,KSA,FWD,4.9,Saudi Pro League,Saleh Al Shehri,fm:384287,known_name,84599a75-3b9e-5b38-b03b-e116a36265e0,name+country,
997,Sultan bin Ahmed bin Mohammed Mandash,Sultan Mandash,KSA,FWD,4.5,Saudi Pro League,Sultan Mandash,fm:330684,known_name,,,
999,Nawaf bin Dhahi bin Faisal Al Shuweiti Al Aqidi,Nawaf Al Aqidi,KSA,GK,4,,,,,c126933e-1764-54f2-a43b-89c6583d464a,name+country,
1000,Ahmed bin Ali bin Hussein Al Kassar,Ahmed Al Kassar,KSA,GK,3.9,,,,,,,
1001,Mohammed bin Khalil bin Ibrahim Al Owais,Mohammed Al Owais,KSA,GK,3.5,,,,,799899d4-7547-5a6c-920f-1e88102ad69f,name+country,
1003,John McGinn,,SCO,MID,6,Premier League,John McGinn,250223,full_name,,,
1005,Billy Gilmour,,SCO,MID,5.1,Serie A,Billy Gilmour,fm:6611,full_name,,,
1007,Ryan Christie,,SCO,MID,5.6,,,,,,,
